userName,score,content
Pengguna Google,5,bagus MasyaAllah
Pengguna Google,5,"ok , tapi tolong hilangkan iklan"
Pengguna Google,5,bagus
Pengguna Google,5,bestt
Pengguna Google,5,Mantap sekali
Pengguna Google,5,keren
Pengguna Google,5,bagus
Pengguna Google,5,"semuanya oke, minus di iklan 🙂 ehe"
Pengguna Google,5,spotify bagus untuk bermain karena kalau bermain lagu nya tetap nyala
Pengguna Google,5,lagu nya pada bagus
Pengguna Google,3,"jangan kebanyakan iklan dong, masa langsung 2 iklan, 1 aja kan cukup"
Pengguna Google,5,bagus bangett
Pengguna Google,5,hebat
Pengguna Google,1,"Aduh premiumnya🥰 najis bisa di balikin ndak😑 Sabar ya azril, aku sedang cari untung yang bagus nih, buat cukur duit duitmu😉"
Pengguna Google,5,baik
Pengguna Google,5,bagus
Pengguna Google,5,very good
Pengguna Google,5,keren lagu lagunya selalu update
Pengguna Google,4,lagu nya banyak
Pengguna Google,5,baguss bgt
Pengguna Google,3,"aplikasinya sangat bagus dan sangat menghibur, tapi tidak bisa download gratis"
Pengguna Google,5,sangat bagus
Pengguna Google,4,cab gak bisa stel lagu banyak sih soalnya harus premium
Pengguna Google,5,bagus bisa didekatkan saat main game
Pengguna Google,5,bagusss
Pengguna Google,5,mantap
Pengguna Google,5,asik enak buat nyantai
Pengguna Google,5,membuat hari hari ku menyenangkan💕😍
Pengguna Google,5,🤙🏻
Pengguna Google,5,Spotify bagus baget sih lagu lagu nya Seruh juga sih terus banyak baget lagu Yang aku sukai tapi kalo gak ada kouta Nya sama wi fi login sih tolong lebih Di cek lagi nya aplikasi ini terima kasih
Pengguna Google,5,ok
Pengguna Google,5,aplikasi nya mantappp bngetttt
Pengguna Google,5,i loveeeeee i loveeee itu i love i love i loveeeeeee
Pengguna Google,1,disuruh bayar terus
Pengguna Google,5,Spotify ini menemani saya saat saya mau mendengarkan lagu...dan lagu apa aja yg kita cari ada semua🥰
Pengguna Google,1,babi kou ya memperpanjang premium sendiri saldo saya tiba tiba berkurang
Pengguna Google,5,GIVE ME FREE PREMIUM 😁
Pengguna Google,5,mantaaaap
Pengguna Google,5,lagu lagunya bermutu smua enak didengar dan sangat membangun iman pendengar
Pengguna Google,5,bagus
Pengguna Google,1,"Serba serbi premium Pelit banget. Pilih lagu aja disuruh besok Dikira Kita Nunggu bansos? Iklan dimana mana. Lagu kadang suka nyasar jauh dari Charlie puth tb"" Ganti ke dj. makin kesini makin aneh ni Spotify Karna kenal iklan ya?? sedih banget saya gaada apk lain tapi mau gimana lagi mending pindah ke apk sebelah."
Pengguna Google,5,aplikasi nya sangat baguss
Pengguna Google,2,kesel bgt kalo mau beli premium coba lagi terus. sinyal gua udh bagus padahal
Pengguna Google,1,Maaf (malah gak perlu minta maaf sih sebenarnya wkwk) saya kasih bintang 1 karna sudah menghilangkan paket premium mini 👎
Pengguna Google,1,kok makin sini makin di batasi untuk pemutaran lagu nya? padahal dulu bebas aja kalau mau ganti ganti lagu bisa di ubah sekarang di suruh premium dulu kocak. belum lagi kalau mau ngedengerin lagu yang baru kita cari ga langsung bisa kalau limit per hari nya udah kepake. diskriminasi untuk yang tidak premium kah!?
Pengguna Google,1,mutar lagi ngak bisa milih
Pengguna Google,5,bagus
Pengguna Google,1,"maruk luh, paket mingguan dulunya ada tiba-tiba hilang"
Pengguna Google,1,Yuh
Pengguna Google,5,Aplikasi musik terkeren abad ini!
Pengguna Google,5,sangat menghibur baguuuuus
Pengguna Google,4,anj kebanyakan iklan auto uninstall
Pengguna Google,5,Bagus banget ❤️💗💝buat hiburan ga ribet lagi💞👍🥰pokoknya lovers you sfotify 🙏🤍
Pengguna Google,5,Sangat bagus
Pengguna Google,5,"Bagusss, selalu buka apk inii pas denger musik barengg temeenn² ;3"
Pengguna Google,5,terimakasih Spotify
Pengguna Google,3,okevlah
Pengguna Google,5,Spotify mantappp
Pengguna Google,1,"pertama sorry bgt gw kasih bintang 1 karna akun gw hilang ngk tau karna bug atau emang metode login pakai nomor telepon udh di hapus buat Spotify, kalo emng cmn bug gw ganti ke bintang 5"
Pengguna Google,4,Terlalu banyak iklan
Pengguna Google,5,"Bagus, cmn sayang premium nya cmn muncul sekali yg dibawah 20ribu :("
Pengguna Google,5,cukup bagus..
Pengguna Google,5,sangat membantu dan terhibur.
Pengguna Google,5,bagus banget bisa dengar musik sambil main game
Pengguna Google,5,saya sangat menikmati
Pengguna Google,5,"suka pake apk ini, semua musik,podcast tersedia. yg gk pake spotify gk tau sensasi denger musik enak"
Pengguna Google,5,memutar lagu terutama untuk Spotify aplikasi yang sangat membantu mendengarkan musik disaat sedih ataupun senang :)
Pengguna Google,5,bagis
Pengguna Google,5,ok bnget
Pengguna Google,3,b aja
Pengguna Google,5,"aplikasi spotify sangat bagus, dan gtu saya bsa dengarin lagu yg ad di spotify ini"
Pengguna Google,5,itu bagus tapi banyak iklan
Pengguna Google,5,lagunya bagus bagus
Pengguna Google,5,teman di kala suntuk dan santai
Pengguna Google,5,sangat puas pakai sportify. mantap
Pengguna Google,5,love
Pengguna Google,5,"bagus sih,minus nya gk bisa download lagu"
Pengguna Google,1,"alasan gk pake Spotify lagii,pertama banyak iklan.. dikit dikit iklan g bisa diskip,kedua iklan podcast horor yg mengganggu bgtt.. gara gara ini tuh jdi ga mau pake spotify ,ketiga harus bgt premium?sambung kayak yg pertama tdi..krna ga premium tuh lagunya minim bgt sumpah.. mending pake yt music atau yt sekalian iklan bisa diskip gada batasan..."
Pengguna Google,5,ok
Pengguna Google,5,"lengkap artis & musik lagunya, jernih bunyinya.."
Pengguna Google,5,bagusss bgt buat dengerin lagu
Pengguna Google,5,nice..
Pengguna Google,5,ok banget
Pengguna Google,5,mantap
Pengguna Google,5,mannntaaaap!!!...
Pengguna Google,5,baguss aplikasi
Pengguna Google,5,keren
Pengguna Google,5,mantap
Pengguna Google,1,"aku tidak bisa memutar lagu, bahkan playlist ku tidak bisa dibuka, mana sudah aku bayar pula. rugi lah aku😡"
Pengguna Google,5,the best
Pengguna Google,5,bagus kalo iklan dikurangi
Pengguna Google,5,"aplikasi ok banget, dan lengkap."
Pengguna Google,5,gacor kang
Pengguna Google,5,lagu nya seru bikin mood saya makin happy dan banyak lagu yang buat hati saya senang the best deh pokonya💕💕
Pengguna Google,5,ok
Pengguna Google,5,musik keren/10
Pengguna Google,5,mantapp bosss
Pengguna Google,5,sangat menarik
Pengguna Google,5,tlong iklan nyah dihapus klo bisa min
Pengguna Google,5,Ok
Pengguna Google,5,seru banget dah pokoknya
Pengguna Google,1,"makin pelit setiap putar 2 lagu ,iklan 60 detik wkwk"
Pengguna Google,1,terlalu banyak iklan yg memuak kan
Pengguna Google,5,aplikasinya bagus
Pengguna Google,5,bagus
Pengguna Google,5,Aplikasi Amanah..👍👍👍👍👍
Pengguna Google,1,"gak bisa verifikasi student. Aneh, SheerID jelekkk"
Pengguna Google,1,"😭😭😭 premium mini ilang cok, mikir orang yang ekonominya pas""an dong. tolong premium mininya ada lagi plis admin"
Pengguna Google,5,mantap
Pengguna Google,5,☝️
Pengguna Google,5,GOOD FOR MUSIC 😎😎😎👍👍👍👍
Pengguna Google,5,luar biasa...
Pengguna Google,5,aplikasinya enak banget buat di dengerin terus juga banyak play list lagu yang enak buat di dengerin apa lagi pas maen game
Pengguna Google,5,sangat menghiburr
Pengguna Google,1,padahal email sama sandi nya uda benrr uda di cek berkali kali pas masuk eh sama katanya salah padahal udah benerrr
Pengguna Google,5,suka bgtt.
Pengguna Google,1,harganya naik terus dan sekarang tidak ada premium versi mininya.
Pengguna Google,5,"sangat menarik, bagus,, good job,,, saran satu sii, jangan kebanyakan iklan."
Pengguna Google,5,mantabb
Pengguna Google,1,Sekarang kalo mau gonta ganti lagu dibatasi banget anjir.gue cuma klik 3 lagu dah gak boleh lagi.
Pengguna Google,4,sya hrap bisa offline
Pengguna Google,5,mantap
Pengguna Google,5,sangat bagus
Pengguna Google,5,Bagus dan inspiratif... Kedepan bisa lbh oke lagi
Pengguna Google,5,cocok buat bapa2 karokean😁.
Pengguna Google,5,ada lagu kesukaan akuu
Pengguna Google,5,"Terkadang masih ada bug di aplikasinya, semoga ke depannya bisa lebih bagus dan stabil yaa."
Pengguna Google,5,"wa di daw, aplk mantul om ter the best"
Pengguna Google,5,mantap 🙏🏻
Pengguna Google,5,bagus tapi...... berlangganan......
Pengguna Google,5,terbaik
Pengguna Google,4,lumayan
Pengguna Google,1,aplikasi kikir
Pengguna Google,5,"sudah Bagus, Suara Jernih, Pokoknya banyak, Tapi Lagu-Lagu yang Dihapus Dikembalikan Pls"
Pengguna Google,5,menarik
Pengguna Google,4,aplikasi nya mantap
Pengguna Google,5,bagus cuma banyak iklan
Pengguna Google,5,ada lagu galau soalnya..
Pengguna Google,5,👌
Pengguna Google,5,"Overall seperti aplikasi musik pada umumnya. Nyaman dan praktis. Tetapi, untuk segi kenyamanan akhir-akhir ini sedikit terganggu, dikarenakan fitur non-premium semakin tidak leluasa. Jadi, kita para pendengar semakin terbatas. Seperti akses lirik sekarang harus premium, akses Queue yang semakin tidak jelas, kadang antrean selanjutnya malah yang ada di luar Playlist. Dan IKLAN semakin banyak. Itu saja yang membuat akhir-akhir ini saya rasa kurang nyaman untuk spotify. Hope next be better. :D"
Pengguna Google,1,"aplikasi ini sangat pelit tidak bisa memutar lagu tolong di update lagi ,saya tidak bisa memutar lagu kesukaan saya!!!"
Pengguna Google,5,bagus
Pengguna Google,5,dapat gratis 1bulan bzir
Pengguna Google,5,sangat bagus
Pengguna Google,5,tambah premium versi lebih murah lagi
Pengguna Google,2,Ini kenapa sih kok setiap kita ingin mendengarkan lagu selalu putar acak tolong diperbaiki
Pengguna Google,5,kereeeen mantaaaap
Pengguna Google,5,apk nya bagus
Pengguna Google,5,"enak banget dengerin lagu disini,tulis lirik udah muncul lagunya,ada banyak playlist yg cocok buat aku."
Pengguna Google,5,mantap
Pengguna Google,5,seru bangget
Pengguna Google,5,bagus
Pengguna Google,5,dengan sporti bisa dapat banyak memutar berbagai jenis musik
Pengguna Google,1,"gak da lagu yang bisa di putar, padahal jaringan normal"
Pengguna Google,5,kerenn
Pengguna Google,5,Ok
Pengguna Google,5,bgus bngt aku sukaa
Pengguna Google,5,aplikasinya paling bagus
Pengguna Google,5,"bagus saya suka,gak ada iklan bagus ✨✨ jangan lupa berlangganan di Spotify ✨"
Pengguna Google,5,oke
Pengguna Google,5,"enak buat dengerin lagu sambil jalan kaki, tapi kok paket yang 7 hari tidak ada yah? padahal aku jarang dengerin musik di spotify, tolong kembalikan paket mini spotify dong dan juga paket individual itu kemahalan 54 ribu 30 hari turunin lagi dong harga paket nya"
Pengguna Google,1,jelek
Pengguna Google,4,"Ga support ""Jendela Mengambang"" di android 15, padahal butuh banget, apalagi lagi main game terus bosen, kan bisa dengerin lagu sambil main game kan enak yak. Tapi gak support nih di Oppo A38 Android 15."
Pengguna Google,4,terlalu banyak iklan dan sponsor lainnya
Pengguna Google,5,sangat cocok untuk pecinta musik
Pengguna Google,5,Tetap bisa mendengarkan lagu dan bekerja.
Pengguna Google,5,aplikasi nya bagus banget aku suka banget
Pengguna Google,5,keren dan bagus
Pengguna Google,5,bagus.
Pengguna Google,5,hiburan
Pengguna Google,5,sangat menghibur
Pengguna Google,1,"spotify kebelet mau haji, banyak premiumnya"
Pengguna Google,5,"Bagus banget lagu nya walaupun banyak iklan tapi BAGUSSS BANGETTT LAGUUU NYAAA, Makasih yang udah ciptain sptify"
Pengguna Google,5,bagus sekali
Pengguna Google,5,good
Pengguna Google,5,sangat luar biasa
Pengguna Google,5,Bagus saya suka
Pengguna Google,3,"Tolong ya di benerin iklannya,saya lagi mandi tengah malam sambil dengerin musik malah ada iklan cerita horor😊😭"
Pengguna Google,5,senang sekali nemu aplikasi i i bisa tenang kan aku🙂🙂
Pengguna Google,5,good Aplikasi ❤️
Pengguna Google,5,bagus
Pengguna Google,1,fitur spotify premium yang mini dah ilang gak asik banget dah.
Pengguna Google,5,luar biasa dapat ilmu tiap hari
Pengguna Google,4,bagus sih menuru aku terimakasih spotify
Pengguna Google,5,uhh
Pengguna Google,5,bagus dan baik
Pengguna Google,5,"SANGAT BAGUS BUAT MENDENGAR LAGU! SEMUA LAGU ADA, LENGKAP!!"
Pengguna Google,4,asik
Pengguna Google,5,Amazing
Pengguna Google,5,bagus
Pengguna Google,4,"Pop Up Iklan Keluar, tapi gak ada iklanya"
Pengguna Google,5,best bngtt
Pengguna Google,5,"I like ""blue"" by yungkai 💙 #listeningmusiconspotify"
Pengguna Google,5,bagus sekali!!!!!!!!!!!!!!!
Pengguna Google,4,"bagus banget ni apk, tapi tolong kurangin suffle pintar nyaaaaaaaaa😩"
Pengguna Google,1,kok ngebug
Pengguna Google,5,kerennyo
Pengguna Google,5,ini hal yang sangat menarik untuk mendengar musik
Pengguna Google,5,good
Pengguna Google,1,good
Pengguna Google,5,good
Pengguna Google,5,AKU SUKA DENGERIN LAGU DII SPOTIFY GAMPANG GA RIBET. LOVE SPOTIFY 🤍🤍
Pengguna Google,5,sangat indah
Pengguna Google,5,the best
Pengguna Google,3,plis iklannya 🗿👊
Pengguna Google,1,mending download gotube udh bisa dua aplikasi kek spotify dan lagunya bisa diulang daripada aplikasi sampah ini tiga hari aja gak bisa ulang2 lagu lagi padahal belum tentu lagu acak yang kau kasih tuh orang suka dasar spotify kocak
Pengguna Google,2,"why Spotify whyyyy???, pertama kalian menghapus fitur premium satu hari, sekarang kalian juga menghapus fitur premium satu Minggu, kenapa Spotify????, padahal aku setiap minggunya rajin langganan seminggu karena ga mampu beli yang 1 bulan, kenapa kalian malah menghapus fitur premium satu Minggu 😭😭😭, mana kalau ga premium banyak iklan nya 😭😭 kenapa kalian pelit sekarang Spotify 😓😓🥀"
Pengguna Google,5,kebanyakan ikan
Pengguna Google,5,😘
Pengguna Google,5,keren aplikasi nyaaa
Pengguna Google,5,cukup baik
Pengguna Google,4,bagus bet cuman sering mati lagunya
Pengguna Google,5,sangat menyenang kn tapi harus bayar y??
Pengguna Google,5,mantap lah pokok nya
Pengguna Google,5,Seriusi dengerin lagu nya tapi kalo ga ada paketan ga bisa taipi seru
Pengguna Google,5,mantab lagu2 nya
Pengguna Google,4,bagus banget cuman banyak iklan kalo belum peremium
Pengguna Google,5,bagus ini bagus banget sumpah
Pengguna Google,1,apk nya bagus cuman GK bisa di mod lagi 😩
Pengguna Google,5,bagus
Pengguna Google,5,lengkap bngt lagu ny
Pengguna Google,1,tai loba iklan
Pengguna Google,5,bravoooo..... mantulllll
Pengguna Google,1,makin hari makin pelit dengerin lagu acak aja harus premium menfing ke sebelah
Pengguna Google,5,bagus
Pengguna Google,5,sangat bagus dan menyenangkan
Pengguna Google,5,Good
Pengguna Google,5,bagus bangettt
Pengguna Google,5,aplikasi keren
Pengguna Google,1,menjelajah ko byar sekarang
Pengguna Google,4,Sangat bermanfaat dan baik pelayanannya
Pengguna Google,5,Baguss Tapi Banyak iklan
Pengguna Google,5,banyak lagu favorite...
Pengguna Google,1,APLIKASI PAY TO WIN UDH KORUPSI GW UDH MASUK AKUN MALAH GAK BISA MAU UNTUNG SENDIRI CUIH APLIKASI GAK BERGUNA NYESEL GW DOWN LOAD GUYS JANGAN DOWNLOAD APLIKASI INI SUKA KORUPSI JUDI DAN PAY TO WIN
Pengguna Google,5,enak banget suara nya merdu sekali dan lengkap
Pengguna Google,5,I like this.
Pengguna Google,5,Masya Allah nikmat mana lagi yg kau dustakan 🙏 1000% 😂😘 aku bener2 puas Kaka sama aplikasi nya 🙏
Pengguna Google,5,Kok sinyal jeleeeek bgtt gak cepat looding nya.
Pengguna Google,5,Joss...
Pengguna Google,3,aplikasi nya bagus banget lagu nya lengkap
Pengguna Google,5,oke
Pengguna Google,5,BAGUS BGTTTT
Pengguna Google,1,sistem pembayaran sangat buruk sudah di top up pembayaran ditolak terus
Pengguna Google,3,bagus sih tapi kenapa harus ada premiumnya sih ?
Pengguna Google,2,"1 musik 2 iklan, aplikasi apa ini bro"
Pengguna Google,1,kok ga bisa muka playlist ya?
Pengguna Google,5,aku sangat suka mendengar lagu di sini
Pengguna Google,5,mendengarkan lagu tanpa batas top
Pengguna Google,5,bagus dan menarik
Pengguna Google,5,enak lagu nya
Pengguna Google,5,Sangat bagus tpi loading terus
Pengguna Google,5,bagus banget apa lagi denger lagu masing masing.Terima kasih untuk spotify telah menemani aku saat aku lagi galau🫡🫡
Pengguna Google,5,ciamik guys
Pengguna Google,5,bagus
Pengguna Google,5,kalau boleh muat /posting lagu yang dicover Fajar Noor diIndonesian Idol tapi dengan suara Fajar dong
Pengguna Google,5,mntap
Pengguna Google,5,keren cuma semenjak banyak yang pakai semua di premium min semua😔
Pengguna Google,3,Kalo gua di kasih premium gratis satu tahun gua kasih lu bintang 5
Pengguna Google,5,"lagu lagu nya bagus, suara nya jernih pokok nya terbaik lah"
Pengguna Google,5,seru untuk menghibur kalian semua yang ada di negara Indonesia
Pengguna Google,5,musik musik nya sangat bagus untuk dibdengan
Pengguna Google,5,bagus
Pengguna Google,5,bagus banget tapi VIP nya tolong di gratiskan ya
Pengguna Google,3,kebanyakan iklan
Pengguna Google,5,cakepp
Pengguna Google,4,bagus cuma kalo ga premium ga bisa bebas
Pengguna Google,5,mantap
Pengguna Google,5,asik denger musik di Spotify banyak
Pengguna Google,5,bisa menghibur dan mendengar kan musik
Pengguna Google,2,"Biasanya pake paket premium mini, kini paket premium mini sudah tidak ada, spotify terlalu memaksa user untuk menggunakan paket premium yang lebih tinggi"
Pengguna Google,5,makasih udah nemenin
Pengguna Google,1,"Lagu nya emang bagus cuma ketika kita lagi pilih lagu yang kita suka tapi gk bisa di pencet malah muncul ""jelajahi premium'' kan aku gk mau maunya denger aja gitu loh makanya aku kasih bintang satu tadi pun aku gk mau kasih bintang karna ini, aku minta tolong banget sama developer nya di perbaiki lagi karna ini sangat mengganggu, aku sangat risig, sekali lagi untuk developer tolong di perbaiki🙏"
Pengguna Google,5,Jangan pake iklan dong Biar enak dengerin musik nya
Pengguna Google,5,spotify keren..
Pengguna Google,5,aku sangat suka dengan lagu ya😆 dan lagu ya sangat menarik dan gak bikin sester
Pengguna Google,4,Seru bisa dengerin lagu yg seru dan tolong perbaiki iklannya masa sih aku pake speaker ada iklannya🙏🙏💝
Pengguna Google,5,👍👍👍
Pengguna Google,5,bagus banget lengkap dan tidak perlu melakukan permainan utk dpt play. terimakasih
Pengguna Google,5,ini kata ku lengkap banget bisa juga dipake ngesad🤓👍
Pengguna Google,1,pake paket data ko bacanya offline tolong di perbaiki kalau pake wifi bisa aneh
Pengguna Google,1,"aplikasi ini seperti negara indnsia 🦅🦅🦅🦅 semoga next update cuma bisa denger 1 lagu, shuffle selanjutnya tidak bisa di ganggu gugat dan anti kritik🦅🦅🦅🦅"
